Inverted Pendulum (Datalogger K)

Sampling interval = 2.5mS
Logging time (s) = 5
Zoomlevel = 10

Inverted state of displayed channels:
CD False
CP False
CV False
PP False
PV False
_____________________________________________

Time,CD,CP,CV,PP,PV
0.5050,2071,2144,2051,2032,2047
0.5075,2071,2144,2050,2033,2046
0.5100,2071,2144,2050,2032,2047
0.5125,2070,2145,2051,2033,2047
0.5150,2071,2144,2050,2032,2047
0.5175,2070,2144,2050,2032,2047
0.5200,2071,2144,2050,2033,2047
0.5225,2070,2144,2050,2032,2047
0.5250,2071,2144,2052,2033,2047
0.5275,2070,2144,2050,2032,2047
0.5300,2070,2144,2050,2032,2047
0.5325,2070,2144,2050,2032,2048
0.5350,2070,2144,2051,2032,2047
0.5375,2070,2144,2051,2033,2046
0.5400,2070,2144,2050,2032,2047
0.5425,2070,2144,2050,2032,2047
0.5450,2070,2144,2050,2033,2047
0.5475,2070,2144,2050,2032,2047
0.5500,2070,2144,2051,2033,2047
0.5525,2070,2144,2050,2032,2047
0.5550,2071,2144,2049,2032,2047
0.5575,2070,2144,2050,2032,2047
0.5600,2071,2144,2050,2032,2046
0.5625,2071,2144,2052,2033,2045
0.5650,2070,2144,2050,2032,2045
0.5675,2070,2144,2050,2032,2045
0.5700,2071,2144,2051,2033,2045
0.5725,2071,2144,2050,2033,2044
0.5750,2070,2144,2052,2033,2044
0.5775,2070,2144,2050,2032,2044
0.5800,2070,2144,2050,2032,2045
0.5825,2071,2144,2049,2033,2043
0.5850,2071,2144,2050,2033,2044
0.5875,2071,2144,2052,2032,2044
0.5900,2070,2144,2050,2032,2044
0.5925,2071,2144,2049,2032,2044
0.5950,2071,2144,2050,2033,2044
0.5975,2070,2144,2050,2033,2044
0.6000,2071,2144,2051,2033,2043
0.6025,2071,2144,2050,2032,2044
0.6050,2070,2144,2051,2033,2044
0.6075,2070,2144,2050,2033,2044
0.6100,2070,2144,2050,2033,2044
0.6125,2071,2144,2051,2033,2044
0.6150,2070,2144,2050,2032,2044
0.6175,2070,2144,2051,2032,2044
0.6200,2070,2144,2051,2032,2044
0.6225,2070,2144,2050,2032,2044
0.6250,2071,2144,2051,2033,2043
0.6275,2071,2144,2051,2032,2043
0.6300,2070,2144,2050,2032,2044
0.6325,2071,2144,2050,2033,2044
0.6350,2070,2144,2050,2033,2044
0.6375,2071,2144,2052,2032,2044
0.6400,2070,2144,2050,2033,2043
0.6425,2071,2144,2050,2032,2044
0.6450,2070,2144,2050,2033,2044
0.6475,2070,2144,2050,2032,2043
0.6500,2071,2144,2051,2034,2044
0.6525,2071,2144,2050,2032,2043
0.6550,2071,2144,2049,2032,2044
0.6575,2071,2144,2049,2032,2042
0.6600,2070,2144,2050,2032,2042
0.6625,2071,2144,2052,2032,2042
0.6650,2070,2144,2050,2032,2042
0.6675,2070,2144,2050,2032,2042
0.6700,2071,2144,2050,2032,2042
0.6725,2071,2144,2050,2032,2042
0.6750,2071,2144,2051,2032,2042
0.6775,2070,2144,2050,2031,2042
0.6800,2071,2144,2050,2031,2041
0.6825,2070,2144,2050,2031,2042
0.6850,2070,2144,2050,2031,2043
0.6875,2071,2144,2051,2031,2042
0.6900,2070,2144,2050,2032,2042
0.6925,2071,2144,2050,2032,2042
0.6950,2071,2144,2050,2031,2041
0.6975,2071,2144,2050,2031,2042
0.7000,2071,2144,2051,2031,2042
0.7025,2070,2144,2050,2031,2042
0.7050,2071,2144,2050,2032,2042
0.7075,2071,2144,2050,2031,2042
0.7100,2071,2144,2050,2031,2042
0.7125,2071,2144,2051,2031,2042
0.7150,2071,2144,2050,2031,2042
0.7175,2070,2143,2051,2032,2042
0.7200,2071,2144,2050,2031,2042
0.7225,2071,2144,2050,2031,2042
0.7250,2070,2144,2052,2031,2041
0.7275,2070,2144,2050,2031,2041
0.7300,2071,2144,2050,2030,2041
0.7325,2071,2144,2049,2030,2041
0.7350,2071,2144,2050,2030,2040
0.7375,2071,2144,2051,2031,2041
0.7400,2070,2144,2050,2030,2041
0.7425,2071,2144,2050,2030,2041
0.7450,2070,2144,2050,2030,2041
0.7475,2070,2144,2051,2030,2041
0.7500,2071,2145,2051,2030,2041
0.7525,2070,2144,2050,2031,2040
0.7550,2070,2144,2049,2030,2041
0.7575,2070,2144,2050,2031,2040
0.7600,2069,2144,2050,2030,2041
0.7625,2070,2144,2051,2031,2041
0.7650,2070,2144,2050,2031,2040
0.7675,2070,2144,2050,2031,2041
0.7700,2071,2144,2050,2030,2041
0.7725,2071,2144,2049,2030,2041
0.7750,2071,2144,2052,2030,2040
0.7775,2071,2144,2050,2031,2041
0.7800,2071,2144,2050,2031,2041
0.7825,2070,2144,2050,2031,2041
0.7850,2071,2144,2050,2031,2041
0.7875,2071,2143,2051,2032,2041
0.7900,2070,2144,2049,2031,2041
0.7925,2070,2144,2050,2030,2041
0.7950,2070,2144,2049,2032,2041
0.7975,2070,2144,2050,2031,2040
0.8000,2071,2144,2051,2031,2040
0.8025,2070,2143,2050,2030,2041
0.8050,2070,2144,2050,2031,2041
0.8075,2071,2144,2050,2031,2040
0.8100,2071,2144,2050,2031,2040
0.8125,2070,2144,2052,2031,2040
0.8150,2070,2144,2050,2031,2041
0.8175,2070,2144,2050,2031,2041
0.8200,2071,2144,2050,2031,2040
0.8225,2071,2145,2051,2030,2040
0.8250,2071,2144,2052,2031,2041
0.8275,2071,2144,2050,2031,2041
0.8300,2071,2144,2050,2031,2041
0.8325,2071,2144,2050,2030,2042
0.8350,2071,2144,2049,2030,2042
0.8375,2070,2144,2051,2031,2043
0.8400,2070,2144,2051,2031,2043
0.8425,2071,2144,2050,2030,2043
0.8450,2070,2144,2050,2030,2043
0.8475,2071,2144,2049,2030,2043
0.8500,2070,2144,2051,2030,2043
0.8525,2070,2144,2051,2030,2044
0.8550,2071,2144,2050,2031,2044
0.8575,2071,2144,2050,2030,2044
0.8600,2071,2144,2050,2031,2043
0.8625,2070,2144,2051,2030,2043
0.8650,2071,2144,2050,2031,2044
0.8675,2071,2144,2050,2030,2043
0.8700,2071,2143,2050,2030,2043
0.8725,2070,2144,2050,2030,2043
0.8750,2071,2144,2052,2031,2043
0.8775,2071,2143,2050,2030,2043
0.8800,2071,2144,2050,2030,2042
0.8825,2071,2144,2050,2029,2043
0.8850,2071,2144,2050,2030,2042
0.8875,2071,2144,2051,2030,2042
0.8900,2071,2144,2050,2030,2042
0.8925,2071,2144,2049,2030,2042
0.8950,2070,2144,2049,2030,2044
0.8975,2071,2144,2050,2030,2046
0.9000,2070,2144,2051,2030,2048
0.9025,2071,2144,2050,2030,2048
0.9050,2070,2144,2050,2030,2049
0.9075,2071,2144,2050,2030,2049
0.9100,2070,2144,2050,2030,2050
0.9125,2071,2144,2051,2030,2050
0.9150,2070,2144,2049,2030,2050
0.9175,2071,2144,2050,2031,2051
0.9200,2071,2144,2050,2030,2050
0.9225,2071,2144,2050,2030,2051
0.9250,2071,2144,2052,2031,2051
0.9275,2071,2144,2050,2030,2050
0.9300,2070,2144,2051,2030,2051
0.9325,2071,2144,2050,2031,2051
0.9350,2070,2144,2050,2030,2052
0.9375,2071,2144,2052,2031,2051
0.9400,2071,2144,2050,2031,2051
0.9425,2071,2144,2050,2031,2051
0.9450,2070,2144,2050,2031,2051
0.9475,2071,2144,2050,2031,2051
0.9500,2070,2144,2051,2030,2052
0.9525,2070,2144,2050,2031,2051
0.9550,2071,2144,2050,2030,2051
0.9575,2070,2144,2050,2030,2051
0.9600,2070,2144,2050,2030,2051
0.9625,2070,2144,2052,2031,2051
0.9650,2070,2144,2050,2030,2051
0.9675,2070,2144,2051,2030,2051
0.9700,2070,2144,2050,2030,2051
0.9725,2070,2144,2050,2031,2052
0.9750,2070,2144,2052,2031,2051
0.9775,2070,2144,2051,2030,2051
0.9800,2071,2144,2050,2030,2051
0.9825,2071,2144,2050,2031,2051
0.9850,2071,2144,2050,2031,2052
0.9875,2071,2144,2051,2031,2051
0.9900,2071,2144,2050,2030,2051
0.9925,2070,2143,2050,2031,2052
0.9950,2071,2144,2050,2030,2051
0.9975,2071,2144,2051,2030,2050
1.0000,2071,2144,2051,2031,2049
1.0025,2071,2144,2050,2030,2048
1.0050,2071,2144,2050,2030,2047
1.0075,2071,2144,2050,2031,2046
1.0100,2071,2144,2050,2031,2046
1.0125,2071,2144,2052,2031,2045
1.0150,2071,2144,2050,2031,2045
1.0175,2071,2144,2050,2031,2045
1.0200,2071,2144,2049,2031,2045
1.0225,2071,2144,2050,2030,2045
1.0250,2842,2144,2052,2032,2044
1.0275,2874,2144,2049,2031,2044
1.0300,2875,2144,2031,2031,2045
1.0325,2875,2144,2000,2031,2044
1.0350,2875,2144,1978,2031,2047
1.0375,2875,2144,1970,2031,2065
1.0400,2874,2145,1975,2033,2104
1.0425,2875,2145,1981,2033,2149
1.0450,2875,2146,1976,2035,2189
1.0475,2874,2147,1958,2038,2226
1.0500,2875,2148,1932,2040,2257
1.0525,2875,2149,1907,2043,2286
1.0550,2874,2151,1888,2047,2316
1.0575,2875,2152,1880,2049,2344
1.0600,2875,2154,1876,2054,2371
1.0625,2875,2156,1876,2058,2399
1.0650,2875,2158,1872,2062,2419
1.0675,2875,2160,1868,2067,2437
1.0700,2875,2162,1861,2074,2454
1.0725,2875,2164,1850,2079,2463
1.0750,2875,2166,1843,2083,2468
1.0775,2875,2171,1838,2087,2475
1.0800,2875,2173,1835,2092,2478
1.0825,2875,2175,1837,2097,2480
1.0850,2874,2177,1840,2103,2485
1.0875,2874,2179,1845,2108,2484
1.0900,2875,2181,1844,2113,2481
1.0925,2874,2184,1840,2119,2476
1.0950,2874,2186,1837,2124,2469
1.0975,2875,2190,1839,2128,2464
1.1000,2875,2192,1844,2135,2459
1.1025,2875,2194,1846,2142,2450
1.1050,2875,2198,1847,2145,2441
1.1075,2874,2201,1846,2148,2433
1.1100,2874,2206,1845,2152,2423
1.1125,2874,2207,1849,2158,2413
1.1150,2875,2208,1852,2162,2404
1.1175,2874,2210,1857,2165,2399
1.1200,2875,2212,1861,2171,2385
1.1225,2874,2215,1864,2175,2375
1.1250,2874,2218,1866,2177,2365
1.1275,2874,2219,1868,2181,2353
1.1300,2874,2222,1870,2184,2343
1.1325,2875,2224,1872,2188,2333
1.1350,2875,2226,1873,2191,2317
1.1375,2875,2229,1877,2196,2305
1.1400,2875,2230,1881,2199,2292
1.1425,2874,2233,1887,2202,2281
1.1450,2875,2235,1889,2206,2272
1.1475,2875,2237,1891,2208,2257
1.1500,2874,2239,1894,2208,2243
1.1525,2874,2240,1894,2210,2231
1.1550,2875,2242,1896,2212,2219
1.1575,2874,2245,1899,2214,2208
1.1600,2875,2247,1903,2216,2193
1.1625,2874,2248,1907,2217,2181
1.1650,2874,2251,1909,2219,2169
1.1675,2874,2253,1912,2220,2157
1.1700,2874,2254,1913,2221,2146
1.1725,2875,2256,1916,2223,2140
1.1750,2874,2258,1918,2224,2131
1.1775,2874,2259,1920,2224,2125
1.1800,2875,2263,1922,2224,2120
1.1825,2875,2265,1925,2225,2117
1.1850,2875,2268,1927,2224,2115
1.1875,2875,2269,1929,2226,2102
1.1900,2874,2271,1928,2225,2081
1.1925,2874,2272,1929,2224,2059
1.1950,2875,2272,1930,2225,2040
1.1975,2875,2273,1932,2223,2022
1.2000,2875,2275,1935,2223,2003
1.2025,2874,2276,1936,2222,1987
1.2050,2874,2277,1939,2221,1974
1.2075,2875,2279,1942,2220,1957
1.2100,2875,2281,1948,2219,1947
1.2125,2875,2282,1951,2218,1932
1.2150,2874,2283,1952,2215,1921
1.2175,2875,2284,1952,2215,1910
1.2200,2875,2285,1951,2212,1899
1.2225,2874,2287,1951,2210,1888
1.2250,2874,2288,1952,2209,1876
1.2275,2875,2288,1952,2208,1866
1.2300,2874,2290,1952,2208,1856
1.2325,2874,2291,1952,2206,1846
1.2350,2874,2293,1953,2202,1838
1.2375,2875,2295,1954,2198,1830
1.2400,2875,2295,1954,2193,1825
1.2425,2875,2297,1957,2191,1818
1.2450,2874,2297,1958,2189,1810
1.2475,2875,2299,1956,2185,1802
1.2500,2875,2300,1955,2182,1796
1.2525,2875,2301,1953,2180,1789
1.2550,2875,2302,1952,2177,1783
1.2575,2875,2304,1952,2175,1778
1.2600,2874,2304,1953,2172,1775
1.2625,2874,2307,1954,2167,1769
1.2650,2875,2308,1952,2164,1763
1.2675,2875,2309,1951,2160,1761
1.2700,2875,2310,1951,2158,1759
1.2725,2874,2313,1950,2154,1753
1.2750,2875,2312,1947,2150,1748
1.2775,2875,2314,1942,2147,1743
1.2800,2874,2315,1940,2144,1740
1.2825,2874,2317,1938,2143,1737
1.2850,2875,2318,1937,2139,1736
1.2875,2875,2319,1938,2132,1735
1.2900,2874,2321,1937,2128,1734
1.2925,2874,2323,1936,2124,1734
1.2950,2875,2324,1936,2121,1734
1.2975,2875,2326,1935,2117,1733
1.3000,2875,2329,1934,2113,1733
1.3025,2875,2330,1931,2109,1732
1.3050,2875,2333,1928,2105,1733
1.3075,2874,2334,1925,2102,1733
1.3100,2875,2336,1923,2099,1733
1.3125,2875,2336,1924,2095,1734
1.3150,2875,2337,1922,2092,1734
1.3175,2875,2338,1921,2087,1735
1.3200,2875,2340,1921,2084,1737
1.3225,2874,2341,1921,2081,1740
1.3250,2874,2342,1920,2080,1743
1.3275,2875,2343,1919,2075,1744
1.3300,2874,2345,1915,2070,1745
1.3325,2875,2347,1913,2065,1747
1.3350,2875,2348,1911,2063,1749
1.3375,2875,2351,1913,2058,1750
1.3400,2874,2352,1908,2055,1752
1.3425,2874,2355,1905,2053,1757
1.3450,2875,2356,1904,2049,1758
1.3475,2874,2357,1903,2046,1759
1.3500,2875,2360,1903,2043,1760
1.3525,2875,2360,1902,2039,1761
1.3550,2875,2363,1902,2036,1762
1.3575,2875,2364,1901,2033,1767
1.3600,2875,2366,1900,2029,1767
1.3625,2874,2367,1897,2026,1770
1.3650,2874,2370,1895,2022,1771
1.3675,2875,2373,1893,2019,1772
1.3700,2874,2374,1892,2017,1777
1.3725,2875,2377,1892,2015,1779
1.3750,2874,2378,1895,2013,1783
1.3775,2875,2381,1893,2008,1786
1.3800,2875,2383,1893,2004,1790
1.3825,2874,2384,1890,2000,1795
1.3850,2874,2386,1889,1997,1797
1.3875,2874,2389,1888,1996,1802
1.3900,2874,2391,1886,1991,1806
1.3925,2874,2395,1885,1989,1809
1.3950,2875,2399,1885,1987,1818
1.3975,2875,2400,1885,1983,1823
1.4000,2875,2400,1885,1981,1826
1.4025,2874,2401,1885,1979,1831
1.4050,2874,2403,1884,1976,1835
1.4075,2875,2405,1882,1974,1841
1.4100,2875,2408,1880,1972,1844
1.4125,2874,2410,1879,1970,1851
1.4150,2875,2412,1876,1968,1853
1.4175,2875,2413,1876,1965,1861
1.4200,2874,2416,1875,1963,1865
1.4225,2874,2418,1874,1962,1871
1.4250,2875,2420,1871,1960,1874
1.4275,2874,2423,1869,1957,1879
1.4300,2874,2425,1868,1955,1886
1.4325,2875,2429,1867,1954,1888
1.4350,2875,2431,1869,1953,1890
1.4375,2874,2432,1870,1952,1894
1.4400,2874,2434,1869,1951,1900
1.4425,2874,2436,1868,1950,1904
1.4450,2875,2438,1866,1948,1907
1.4475,2874,2440,1864,1944,1911
1.4500,2874,2442,1864,1942,1916
1.4525,2874,2445,1864,1940,1919
1.4550,2875,2447,1866,1938,1923
1.4575,2875,2450,1868,1937,1929
1.4600,2875,2451,1869,1935,1933
1.4625,2875,2456,1869,1935,1938
1.4650,2874,2457,1867,1933,1947
1.4675,2875,2462,1865,1932,1952
1.4700,2875,2464,1863,1931,1953
1.4725,2874,2465,1862,1930,1956
1.4750,2875,2467,1864,1929,1960
1.4775,2875,2469,1863,1928,1964
1.4800,2874,2471,1864,1928,1968
1.4825,2874,2473,1866,1927,1975
1.4850,2874,2475,1868,1926,1978
1.4875,2874,2478,1868,1926,1981
1.4900,2874,2480,1866,1925,1984
1.4925,2874,2483,1866,1925,1990
1.4950,2875,2484,1866,1924,1994
1.4975,2875,2486,1868,1924,1997
1.5000,2875,2489,1870,1923,2001
1.5025,2874,2491,1870,1923,2005
1.5050,2875,2493,1868,1922,2008
1.5075,2874,2494,1865,1922,2012
1.5100,2875,2498,1864,1922,2014
1.5125,2874,2501,1866,1922,2015
1.5150,2875,2502,1867,1922,2015
1.5175,2874,2505,1870,1921,2016
1.5200,2875,2507,1871,1922,2016
1.5225,2874,2509,1871,1922,2016
1.5250,2874,2512,1871,1922,2016
1.5275,2875,2514,1869,1921,2016
1.5300,2874,2518,1868,1922,2021
1.5325,2874,2520,1869,1922,2028
1.5350,2874,2524,1871,1922,2032
1.5375,2875,2527,1874,1922,2040
1.5400,2874,2528,1876,1923,2046
1.5425,2875,2528,1880,1923,2052
1.5450,2874,2530,1881,1922,2057
1.5475,2874,2531,1880,1924,2065
1.5500,2874,2534,1880,1924,2074
1.5525,2875,2535,1878,1924,2078
1.5550,2875,2538,1879,1925,2080
1.5575,2874,2541,1880,1925,2082
1.5600,2875,2543,1883,1925,2084
1.5625,2874,2545,1883,1927,2088
1.5650,2875,2547,1886,1927,2092
1.5675,2874,2549,1885,1927,2094
1.5700,2874,2551,1887,1928,2097
1.5725,2875,2553,1887,1928,2099
1.5750,2874,2555,1890,1930,2103
1.5775,2875,2558,1890,1931,2106
1.5800,2875,2559,1890,1931,2109
1.5825,2874,2560,1890,1933,2113
1.5850,2874,2563,1889,1933,2114
1.5875,2874,2564,1890,1934,2118
1.5900,2874,2567,1889,1935,2118
1.5925,2875,2570,1890,1936,2120
1.5950,2874,2570,1892,1936,2124
1.5975,2874,2573,1893,1938,2126
1.6000,2874,2575,1895,1940,2128
1.6025,2874,2577,1894,1940,2128
1.6050,2875,2579,1895,1942,2133
1.6075,2875,2581,1895,1943,2132
1.6100,2874,2584,1897,1946,2136
1.6125,2874,2586,1899,1947,2138
1.6150,2875,2591,1900,1949,2141
1.6175,2875,2592,1901,1950,2142
1.6200,2875,2592,1901,1951,2141
1.6225,2874,2593,1903,1952,2144
1.6250,2875,2594,1905,1952,2144
1.6275,2874,2596,1907,1952,2144
1.6300,2874,2599,1909,1953,2145
1.6325,2875,2601,1911,1954,2144
1.6350,2874,2602,1913,1956,2145
1.6375,2874,2604,1915,1956,2145
1.6400,2875,2605,1915,1958,2145
1.6425,2874,2607,1917,1959,2145
1.6450,2875,2609,1918,1959,2144
1.6475,2874,2610,1919,1961,2145
1.6500,2875,2612,1920,1963,2144
1.6525,2875,2614,1920,1963,2143
1.6550,2874,2615,1922,1964,2144
1.6575,2875,2618,1926,1965,2144
1.6600,2874,2619,1928,1967,2144
1.6625,2874,2620,1930,1968,2144
1.6650,2875,2621,1930,1969,2144
1.6675,2875,2623,1931,1970,2144
1.6700,2874,2624,1931,1971,2142
1.6725,2875,2627,1931,1973,2143
1.6750,2875,2629,1933,1973,2141
1.6775,2874,2629,1934,1975,2143
1.6800,2875,2631,1936,1976,2138
1.6825,2874,2632,1937,1977,2139
1.6850,2874,2634,1937,1978,2137
1.6875,2875,2635,1940,1978,2135
1.6900,2875,2637,1939,1980,2132
1.6925,2875,2638,1942,1981,2133
1.6950,2875,2640,1944,1981,2132
1.6975,2874,2640,1947,1982,2130
1.7000,2874,2642,1948,1984,2130
1.7025,2874,2644,1950,1985,2131
1.7050,2874,2645,1951,1987,2128
1.7075,2874,2647,1952,1987,2127
1.7100,2875,2649,1952,1989,2126
1.7125,2875,2652,1953,1989,2127
1.7150,2874,2654,1953,1991,2124
1.7175,2875,2655,1954,1992,2124
