Inverted Pendulum (Datalogger K)

Sampling interval = 2.5mS
Logging time (s) = 5
Zoomlevel = 10

Inverted state of displayed channels:
CD False
CP False
CV False
PP False
PV False
_____________________________________________

Time,CD,CP,CV,PP,PV
1.0250,2609,2782,2159,2190,1920
1.0275,2608,2782,2177,2189,1869
1.0300,2609,2780,2190,2186,1822
1.0325,2608,2778,2209,2183,1773
1.0350,2609,2774,2229,2179,1727
1.0375,2608,2772,2250,2176,1684
1.0400,2608,2769,2267,2171,1639
1.0425,2608,2767,2278,2164,1595
1.0450,2609,2765,2295,2159,1553
1.0475,2609,2762,2313,2153,1515
1.0500,2609,2759,2329,2147,1475
1.0525,2609,2756,2342,2141,1439
1.0550,2609,2752,2356,2130,1400
1.0575,2608,2749,2370,2122,1361
1.0600,2608,2746,2383,2114,1327
1.0625,2608,2742,2398,2106,1292
1.0650,2609,2738,2406,2096,1264
1.0675,2608,2734,2416,2086,1236
1.0700,2608,2730,2427,2079,1210
1.0725,2609,2726,2435,2066,1187
1.0750,2608,2722,2444,2055,1166
1.0775,2608,2719,2447,2045,1150
1.0800,2608,2713,2451,2035,1133
1.0825,2609,2707,2454,2024,1121
1.0850,2608,2701,2458,2015,1113
1.0875,2608,2697,2458,2001,1104
1.0900,2608,2691,2457,1990,1100
1.0925,2609,2688,2456,1979,1098
1.0950,2608,2684,2453,1967,1099
1.0975,2609,2677,2452,1956,1102
1.1000,2609,2674,2448,1948,1110
1.1025,2609,2668,2443,1934,1119
1.1050,2609,2663,2437,1923,1126
1.1075,2608,2658,2431,1913,1139
1.1100,2609,2656,2423,1902,1153
1.1125,2608,2653,2415,1892,1170
1.1150,2608,2645,2407,1884,1192
1.1175,2609,2639,2401,1872,1214
1.1200,2608,2635,2392,1862,1241
1.1225,2608,2630,2380,1852,1267
1.1250,2608,2627,2369,1844,1295
1.1275,2608,2622,2354,1836,1328
1.1300,2608,2619,2338,1827,1360
1.1325,2609,2615,2320,1822,1393
1.1350,2609,2612,2303,1811,1432
1.1375,2609,2608,2288,1804,1468
1.1400,2608,2605,2272,1798,1507
1.1425,2609,2602,2254,1791,1547
1.1450,2609,2600,2236,1786,1591
1.1475,2609,2598,2218,1782,1635
1.1500,2608,2595,2203,1778,1677
1.1525,2609,2593,2181,1773,1724
1.1550,2609,2592,2163,1770,1768
1.1575,2609,2591,2145,1768,1808
1.1600,2608,2591,2124,1765,1840
1.1625,2609,2589,2105,1764,1888
1.1650,2608,2587,2088,1763,1938
1.1675,2609,2586,2069,1763,1992
1.1700,2609,2586,2049,1763,2048
1.1725,2608,2584,2032,1764,2103
1.1750,2608,2584,2017,1766,2156
1.1775,2608,2585,1996,1767,2209
1.1800,2608,2586,1978,1770,2257
1.1825,2609,2585,1959,1773,2307
1.1850,2609,2588,1941,1777,2353
1.1875,2608,2588,1925,1781,2402
1.1900,2608,2591,1907,1786,2447
1.1925,2609,2592,1890,1790,2491
1.1950,2608,2592,1871,1797,2535
1.1975,2609,2593,1854,1804,2580
1.2000,2608,2595,1840,1811,2621
1.2025,2609,2596,1826,1821,2664
1.2050,2608,2599,1813,1826,2706
1.2075,2609,2603,1799,1834,2747
1.2100,2608,2605,1786,1843,2788
1.2125,2608,2609,1773,1851,2826
1.2150,2609,2611,1760,1861,2861
1.2175,2608,2615,1746,1871,2894
1.2200,2608,2617,1736,1885,2926
1.2225,2608,2621,1726,1894,2955
1.2250,2609,2624,1722,1904,2984
1.2275,2608,2629,1713,1917,3008
1.2300,2608,2632,1707,1927,3033
1.2325,2609,2637,1703,1940,3053
1.2350,2609,2640,1697,1953,3072
1.2375,2608,2645,1696,1964,3086
1.2400,2608,2654,1694,1976,3101
1.2425,2608,2656,1692,1990,3108
1.2450,2608,2659,1691,2003,3113
1.2475,2608,2663,1690,2017,3116
1.2500,2608,2667,1690,2029,3116
1.2525,2608,2672,1690,2043,3114
1.2550,2609,2676,1695,2054,3110
1.2575,2608,2681,1697,2066,3105
1.2600,2609,2686,1703,2080,3096
1.2625,2609,2689,1709,2091,3082
1.2650,2609,2693,1714,2103,3069
1.2675,2608,2697,1720,2116,3050
1.2700,2608,2701,1729,2128,3032
1.2725,2608,2705,1743,2143,3009
1.2750,2609,2710,1759,2151,2986
1.2775,2609,2716,1769,2162,2959
1.2800,2609,2720,1781,2174,2929
1.2825,2609,2722,1794,2182,2897
1.2850,2608,2724,1810,2193,2863
1.2875,2609,2727,1829,2206,2827
1.2900,2608,2730,1844,2211,2788
1.2925,2608,2733,1860,2220,2747
1.2950,2608,2736,1881,2228,2706
1.2975,2609,2739,1899,2235,2662
1.3000,2609,2740,1920,2242,2618
1.3025,2608,2743,1936,2248,2571
1.3050,2608,2743,1958,2255,2527
1.3075,2609,2745,1979,2260,2475
1.3100,2608,2747,1999,2268,2430
1.3125,2608,2748,2019,2272,2380
1.3150,2608,2749,2038,2273,2335
1.3175,2608,2749,2058,2275,2289
1.3200,2608,2749,2080,2278,2254
1.3225,2608,2748,2101,2279,2209
1.3250,2608,2748,2124,2282,2160
1.3275,2608,2748,2144,2281,2105
1.3300,2609,2747,2157,2280,2050
1.3325,2608,2746,2175,2279,1997
1.3350,2608,2745,2194,2279,1950
1.3375,2608,2744,2215,2277,1896
1.3400,2608,2742,2229,2274,1847
1.3425,2608,2741,2246,2273,1800
1.3450,2608,2738,2264,2271,1757
1.3475,2609,2737,2280,2266,1708
1.3500,2608,2733,2295,2260,1663
1.3525,2608,2731,2309,2253,1619
1.3550,2608,2728,2329,2248,1577
1.3575,2608,2723,2342,2242,1537
1.3600,2608,2722,2356,2235,1500
1.3625,2608,2720,2369,2229,1456
1.3650,2608,2717,2382,2222,1420
1.3675,2609,2712,2400,2214,1384
1.3700,2608,2706,2409,2208,1349
1.3725,2608,2702,2417,2197,1316
1.3750,2608,2699,2427,2188,1283
1.3775,2608,2693,2434,2178,1253
1.3800,2609,2690,2444,2169,1226
1.3825,2608,2687,2454,2159,1201
1.3850,2608,2681,2462,2149,1184
1.3875,2608,2675,2465,2142,1160
1.3900,2608,2671,2465,2127,1142
1.3925,2608,2666,2468,2116,1125
1.3950,2608,2660,2472,2105,1116
1.3975,2608,2656,2476,2094,1102
1.4000,2609,2654,2478,2082,1095
1.4025,2608,2646,2477,2073,1088
1.4050,2609,2640,2475,2059,1085
1.4075,2608,2633,2471,2048,1083
1.4100,2608,2630,2467,2037,1085
1.4125,2608,2624,2466,2025,1090
1.4150,2608,2619,2463,2016,1096
1.4175,2608,2614,2458,2002,1105
1.4200,2608,2610,2449,1992,1119
1.4225,2608,2604,2442,1980,1130
1.4250,2609,2599,2434,1970,1146
1.4275,2608,2595,2423,1959,1164
1.4300,2608,2592,2414,1951,1188
1.4325,2608,2588,2403,1939,1208
1.4350,2609,2581,2391,1929,1233
1.4375,2608,2577,2378,1921,1261
1.4400,2608,2572,2361,1911,1289
1.4425,2609,2569,2347,1902,1321
1.4450,2608,2565,2335,1894,1353
1.4475,2609,2561,2314,1888,1388
1.4500,2608,2558,2299,1881,1425
1.4525,2608,2555,2283,1872,1464
1.4550,2608,2551,2271,1865,1505
1.4575,2608,2548,2248,1858,1545
1.4600,2608,2546,2230,1853,1589
1.4625,2608,2543,2211,1849,1634
1.4650,2608,2541,2188,1844,1677
1.4675,2608,2539,2172,1840,1720
1.4700,2608,2537,2153,1837,1765
1.4725,2608,2535,2136,1833,1805
1.4750,2608,2534,2116,1832,1836
1.4775,2608,2534,2097,1830,1885
1.4800,2609,2532,2084,1829,1935
1.4825,2608,2531,2063,1830,1987
1.4850,2608,2531,2044,1830,2043
1.4875,2608,2531,2027,1830,2096
1.4900,2609,2531,2007,1831,2147
1.4925,2608,2531,1985,1833,2195
1.4950,2608,2531,1964,1837,2240
1.4975,2608,2533,1949,1839,2285
1.5000,2609,2533,1930,1843,2335
1.5025,2608,2535,1918,1847,2378
1.5050,2608,2536,1904,1850,2427
1.5075,2609,2537,1890,1856,2468
1.5100,2608,2539,1875,1861,2512
1.5125,2608,2541,1855,1868,2553
1.5150,2608,2543,1836,1874,2593
1.5175,2608,2545,1822,1884,2632
1.5200,2609,2548,1804,1890,2671
1.5225,2608,2551,1791,1897,2708
1.5250,2608,2553,1782,1905,2746
1.5275,2608,2557,1768,1915,2784
1.5300,2608,2559,1759,1922,2817
1.5325,2608,2563,1742,1932,2850
1.5350,2608,2566,1732,1943,2881
1.5375,2608,2569,1723,1954,2912
1.5400,2609,2573,1715,1964,2936
1.5425,2609,2577,1708,1975,2960
1.5450,2608,2582,1702,1985,2981
1.5475,2609,2589,1697,1997,2998
1.5500,2608,2592,1695,2012,3012
1.5525,2608,2594,1691,2021,3024
1.5550,2608,2598,1684,2034,3034
1.5575,2608,2602,1682,2045,3040
1.5600,2608,2608,1681,2056,3041
1.5625,2608,2613,1684,2067,3041
1.5650,2608,2616,1686,2081,3039
1.5675,2608,2620,1692,2092,3032
1.5700,2608,2624,1696,2104,3022
1.5725,2609,2630,1698,2115,3011
1.5750,2608,2634,1705,2127,2999
1.5775,2609,2638,1712,2141,2985
1.5800,2608,2642,1720,2149,2969
1.5825,2609,2648,1728,2160,2947
1.5850,2608,2654,1738,2172,2927
1.5875,2608,2656,1752,2180,2905
1.5900,2608,2659,1762,2190,2876
1.5925,2608,2663,1775,2202,2848
1.5950,2609,2667,1787,2210,2815
1.5975,2608,2669,1803,2219,2785
1.6000,2609,2673,1823,2228,2747
1.6025,2608,2675,1833,2235,2713
1.6050,2608,2679,1849,2242,2672
1.6075,2608,2682,1867,2249,2632
1.6100,2608,2685,1888,2257,2591
1.6125,2608,2687,1904,2266,2545
1.6150,2608,2689,1924,2271,2500
1.6175,2608,2690,1946,2274,2454
1.6200,2609,2692,1964,2278,2406
1.6225,2609,2694,1983,2281,2362
1.6250,2608,2694,2005,2284,2317
1.6275,2609,2696,2020,2287,2274
1.6300,2608,2696,2040,2289,2222
1.6325,2608,2697,2062,2291,2172
1.6350,2608,2697,2083,2292,2126
1.6375,2608,2696,2105,2293,2077
1.6400,2608,2696,2122,2292,2021
1.6425,2608,2696,2144,2291,1969
1.6450,2608,2694,2159,2289,1918
1.6475,2608,2693,2177,2287,1866
1.6500,2608,2692,2196,2285,1822
1.6525,2609,2691,2214,2282,1770
1.6550,2608,2690,2231,2278,1724
1.6575,2608,2689,2245,2274,1679
1.6600,2608,2688,2261,2272,1634
1.6625,2608,2685,2279,2264,1590
1.6650,2608,2683,2294,2257,1549
1.6675,2609,2679,2309,2251,1508
1.6700,2608,2675,2321,2244,1466
1.6725,2608,2672,2336,2236,1425
1.6750,2608,2669,2348,2230,1388
1.6775,2608,2666,2362,2220,1352
1.6800,2609,2663,2375,2212,1318
1.6825,2609,2659,2387,2206,1285
1.6850,2608,2656,2400,2193,1254
1.6875,2609,2654,2405,2183,1223
1.6900,2608,2648,2411,2175,1194
1.6925,2608,2642,2420,2163,1171
1.6950,2608,2638,2429,2153,1150
1.6975,2609,2634,2433,2144,1129
1.7000,2608,2629,2439,2130,1112
1.7025,2609,2624,2439,2119,1095
1.7050,2608,2619,2440,2107,1081
1.7075,2609,2615,2441,2096,1070
1.7100,2608,2611,2441,2084,1062
1.7125,2608,2605,2443,2077,1057
1.7150,2608,2600,2441,2061,1056
1.7175,2608,2596,2441,2049,1056
1.7200,2609,2592,2440,2037,1056
1.7225,2609,2590,2437,2026,1060
1.7250,2608,2583,2434,2016,1067
