Inverted Pendulum (Datalogger K)

Sampling interval = 2.5mS
Logging time (s) = 5
Zoomlevel = 10

Inverted state of displayed channels:
CD False
CP False
CV False
PP False
PV False
_____________________________________________

Time,CD,CP,CV,PP,PV
0.3425,2654,2070,1943,1977,2007
0.3450,2654,2072,1942,1977,2013
0.3475,2654,2075,1939,1977,2015
0.3500,2654,2078,1940,1978,2016
0.3525,2654,2079,1935,1977,2017
0.3550,2654,2080,1932,1978,2018
0.3575,2654,2081,1931,1978,2018
0.3600,2654,2080,1929,1978,2021
0.3625,2654,2081,1930,1979,2022
0.3650,2654,2083,1928,1979,2024
0.3675,2654,2084,1926,1979,2024
0.3700,2654,2086,1922,1979,2024
0.3725,2654,2088,1920,1980,2023
0.3750,2654,2089,1917,1980,2021
0.3775,2654,2090,1910,1980,2019
0.3800,2654,2093,1905,1979,2017
0.3825,2654,2094,1902,1980,2016
0.3850,2654,2097,1901,1982,2011
0.3875,2654,2098,1900,1982,2002
0.3900,2654,2099,1900,1982,1996
0.3925,2654,2102,1898,1983,1990
0.3950,2654,2103,1895,1985,1983
0.3975,2654,2105,1890,1985,1980
0.4000,2653,2106,1888,1986,1978
0.4025,2653,2108,1884,1987,1977
0.4050,2653,2110,1881,1988,1978
0.4075,2654,2113,1879,1988,1976
0.4100,2654,2115,1879,1989,1976
0.4125,2654,2119,1881,1990,1975
0.4150,2654,2119,1880,1990,1974
0.4175,2653,2121,1879,1992,1972
0.4200,2654,2124,1877,1993,1971
0.4225,2654,2126,1874,1993,1972
0.4250,2654,2128,1872,1994,1974
0.4275,2653,2130,1869,1995,1975
0.4300,2654,2132,1869,1996,1977
0.4325,2654,2136,1868,1996,1977
0.4350,2654,2140,1868,1998,1977
0.4375,2653,2143,1869,1999,1978
0.4400,2654,2144,1869,1999,1978
0.4425,2654,2145,1868,1999,1978
0.4450,2654,2147,1867,2001,1977
0.4475,2653,2149,1867,2002,1977
0.4500,2654,2151,1867,2003,1978
0.4525,2654,2152,1866,2004,1977
0.4550,2654,2155,1865,2004,1979
0.4575,2654,2157,1864,2006,1977
0.4600,2654,2160,1863,2006,1977
0.4625,2654,2162,1864,2008,1980
0.4650,2654,2165,1862,2008,1980
0.4675,2653,2167,1862,2009,1981
0.4700,2654,2171,1862,2012,1984
0.4725,2654,2173,1863,2011,1983
0.4750,2653,2175,1863,2012,1984
0.4775,2654,2177,1861,2015,1986
0.4800,2654,2179,1859,2014,1987
0.4825,2654,2181,1859,2015,1989
0.4850,2654,2183,1859,2015,1991
0.4875,2653,2185,1861,2015,1990
0.4900,2654,2187,1859,2016,1989
0.4925,2653,2190,1857,2016,1990
0.4950,2653,2193,1854,2017,1991
0.4975,2653,2196,1851,2017,1992
0.5000,2654,2197,1850,2017,1992
0.5025,2654,2202,1848,2017,1995
0.5050,2654,2206,1847,2017,1996
0.5075,2653,2207,1848,2018,1994
0.5100,2654,2208,1849,2018,1994
0.5125,2653,2210,1851,2020,1991
0.5150,2654,2212,1850,2020,1989
0.5175,2654,2215,1849,2020,1987
0.5200,2654,2218,1846,2021,1985
0.5225,2654,2221,1843,2022,1984
0.5250,2653,2224,1842,2022,1985
0.5275,2653,2225,1840,2023,1987
0.5300,2654,2228,1840,2024,1987
0.5325,2654,2231,1841,2025,1989
0.5350,2654,2233,1843,2026,1987
0.5375,2653,2235,1845,2026,1986
0.5400,2654,2238,1844,2027,1986
0.5425,2654,2239,1843,2027,1986
0.5450,2654,2243,1841,2028,1985
0.5475,2653,2245,1839,2028,1987
0.5500,2654,2249,1839,2029,1989
0.5525,2654,2251,1838,2030,1989
0.5550,2654,2253,1838,2030,1991
0.5575,2654,2257,1839,2030,1992
0.5600,2654,2259,1838,2031,1991
0.5625,2654,2262,1837,2032,1991
0.5650,2654,2267,1837,2032,1991
0.5675,2654,2270,1836,2033,1990
0.5700,2654,2272,1836,2034,1990
0.5725,2654,2273,1835,2034,1991
0.5750,2654,2275,1835,2035,1991
0.5775,2654,2278,1835,2036,1990
0.5800,2654,2280,1833,2036,1991
0.5825,2654,2283,1834,2037,1990
0.5850,2654,2286,1833,2038,1990
0.5875,2654,2289,1834,2038,1990
0.5900,2654,2292,1832,2039,1990
0.5925,2654,2294,1832,2040,1991
0.5950,2654,2297,1833,2040,1990
0.5975,2654,2299,1834,2040,1990
0.6000,2653,2301,1834,2041,1989
0.6025,2654,2304,1832,2042,1990
0.6050,2654,2308,1832,2043,1991
0.6075,2654,2310,1833,2043,1991
0.6100,2653,2312,1834,2043,1992
0.6125,2654,2315,1835,2045,1993
0.6150,2654,2318,1834,2045,1993
0.6175,2654,2321,1832,2046,1992
0.6200,2654,2325,1831,2046,1994
0.6225,2654,2327,1832,2047,1994
0.6250,2654,2333,1833,2047,1996
0.6275,2654,2335,1833,2047,1996
0.6300,2654,2336,1834,2048,1996
0.6325,2653,2337,1835,2049,1995
0.6350,2653,2340,1835,2049,1994
0.6375,2654,2344,1835,2050,1995
0.6400,2654,2345,1834,2050,1995
0.6425,2654,2348,1833,2050,1996
0.6450,2654,2351,1833,2051,1997
0.6475,2653,2354,1833,2052,1998
0.6500,2654,2358,1834,2052,1999
0.6525,2654,2359,1833,2052,1999
0.6550,2654,2362,1836,2053,1999
0.6575,2654,2364,1837,2054,2000
0.6600,2654,2367,1836,2053,2001
0.6625,2654,2370,1837,2054,2001
0.6650,2654,2372,1835,2054,2001
0.6675,2654,2375,1834,2055,2004
0.6700,2654,2378,1833,2056,2005
0.6725,2654,2381,1834,2056,2007
0.6750,2654,2383,1835,2057,2009
0.6775,2654,2386,1835,2056,2009
0.6800,2654,2390,1836,2058,2011
0.6825,2654,2393,1836,2057,2012
0.6850,2653,2398,1837,2058,2011
0.6875,2654,2400,1837,2058,2010
0.6900,2654,2401,1837,2059,2010
0.6925,2654,2403,1835,2060,2010
0.6950,2654,2405,1835,2060,2011
0.6975,2653,2408,1835,2060,2009
0.7000,2654,2411,1837,2061,2010
0.7025,2654,2413,1838,2061,2010
0.7050,2653,2416,1839,2061,2009
0.7075,2654,2419,1839,2062,2008
0.7100,2654,2422,1838,2063,2006
0.7125,2654,2424,1838,2063,2005
0.7150,2653,2426,1838,2064,2007
0.7175,2654,2431,1838,2064,2009
0.7200,2654,2433,1839,2064,2009
0.7225,2653,2434,1839,2064,2008
0.7250,2654,2437,1838,2065,2008
0.7275,2654,2439,1838,2065,2011
0.7300,2654,2442,1840,2066,2013
0.7325,2653,2444,1840,2066,2014
0.7350,2654,2447,1842,2066,2015
0.7375,2654,2450,1844,2068,2015
0.7400,2654,2452,1842,2068,2015
0.7425,2654,2456,1842,2068,2015
0.7450,2654,2461,1842,2069,2016
0.7475,2654,2463,1841,2069,2015
0.7500,2654,2465,1844,2070,2015
0.7525,2654,2466,1844,2070,2015
0.7550,2654,2468,1844,2071,2016
0.7575,2654,2471,1845,2072,2016
0.7600,2654,2472,1848,2072,2016
0.7625,2654,2475,1850,2073,2016
0.7650,2653,2478,1850,2074,2016
0.7675,2654,2481,1849,2073,2016
0.7700,2654,2482,1849,2074,2016
0.7725,2654,2486,1849,2075,2017
0.7750,2654,2488,1850,2075,2017
0.7775,2653,2491,1850,2076,2018
0.7800,2653,2493,1852,2075,2019
0.7825,2654,2496,1853,2076,2019
0.7850,2654,2498,1854,2077,2020
0.7875,2654,2501,1854,2076,2021
0.7900,2654,2503,1853,2078,2022
0.7925,2654,2506,1853,2077,2023
0.7950,2654,2509,1856,2077,2024
0.7975,2653,2510,1857,2078,2023
0.8000,2654,2513,1857,2078,2024
0.8025,2654,2516,1854,2079,2025
0.8050,2654,2519,1853,2078,2026
0.8075,2654,2524,1853,2079,2026
0.8100,2654,2526,1854,2079,2026
0.8125,2654,2528,1858,2079,2026
0.8150,2654,2528,1858,2079,2027
0.8175,2654,2531,1857,2079,2027
0.8200,2654,2533,1856,2079,2027
0.8225,2654,2534,1853,2079,2026
0.8250,2654,2537,1853,2080,2025
0.8275,2653,2540,1853,2079,2024
0.8300,2654,2542,1854,2080,2024
0.8325,2654,2544,1855,2080,2023
0.8350,2654,2547,1856,2080,2023
0.8375,2654,2550,1860,2080,2021
0.8400,2654,2552,1858,2080,2020
0.8425,2654,2555,1858,2080,2019
0.8450,2653,2557,1857,2080,2019
0.8475,2654,2560,1856,2080,2018
0.8500,2654,2561,1858,2081,2018
0.8525,2654,2563,1858,2081,2017
0.8550,2654,2566,1859,2081,2017
0.8575,2653,2568,1861,2081,2018
0.8600,2654,2570,1861,2081,2018
0.8625,2654,2572,1862,2082,2017
0.8650,2654,2575,1861,2082,2017
0.8675,2654,2577,1861,2082,2017
0.8700,2654,2581,1863,2082,2018
0.8725,2654,2584,1865,2083,2018
0.8750,2654,2588,1868,2083,2018
0.8775,2653,2590,1867,2083,2018
0.8800,2654,2592,1868,2083,2018
0.8825,2654,2592,1868,2083,2018
0.8850,2654,2595,1870,2084,2019
0.8875,2654,2596,1871,2085,2018
0.8900,2654,2599,1873,2084,2019
0.8925,2654,2602,1874,2084,2020
0.8950,2654,2603,1876,2085,2022
0.8975,2653,2605,1878,2084,2024
0.9000,2654,2607,1882,2085,2025
0.9025,2654,2609,1881,2085,2025
0.9050,2653,2612,1881,2085,2026
0.9075,2654,2614,1883,2085,2026
0.9100,2654,2617,1886,2085,2026
0.9125,2654,2618,1887,2085,2027
0.9150,2654,2620,1888,2085,2027
0.9175,2653,2621,1889,2085,2027
0.9200,2654,2624,1891,2085,2027
0.9225,2654,2626,1891,2085,2032
0.9250,2654,2628,1893,2085,2036
0.9275,2654,2631,1892,2084,2038
0.9300,2654,2632,1892,2084,2041
0.9325,2654,2635,1893,2085,2044
0.9350,2654,2637,1893,2085,2046
0.9375,2654,2638,1896,2085,2049
0.9400,2654,2640,1895,2084,2050
0.9425,2654,2643,1894,2084,2053
0.9450,2653,2645,1894,2083,2054
0.9475,2654,2649,1894,2085,2055
0.9500,2654,2651,1894,2084,2056
0.9525,2654,2654,1893,2083,2056
0.9550,2654,2655,1893,2083,2056
0.9575,2654,2656,1892,2083,2050
0.9600,2654,2658,1891,2083,2044
0.9625,2654,2658,1893,2084,2039
0.9650,2654,2661,1892,2084,2034
0.9675,2654,2663,1891,2084,2030
0.9700,2653,2664,1889,2083,2028
0.9725,2654,2667,1889,2083,2028
0.9750,2654,2668,1889,2085,2028
0.9775,2654,2669,1888,2085,2027
0.9800,2653,2672,1888,2084,2028
0.9825,2654,2674,1889,2084,2028
0.9850,2654,2677,1889,2084,2027
0.9875,2654,2679,1892,2085,2027
0.9900,2654,2681,1891,2085,2028
0.9925,2654,2683,1891,2085,2025
0.9950,2653,2686,1890,2086,2023
0.9975,2653,2688,1890,2085,2021
1.0000,2653,2688,1892,2086,2021
1.0025,2654,2690,1891,2087,2022
1.0050,2654,2692,1892,2086,2021
1.0075,2653,2694,1893,2086,2021
1.0100,2654,2697,1894,2087,2021
1.0125,2654,2698,1896,2086,2021
1.0150,2653,2701,1894,2087,2021
1.0175,2654,2702,1894,2088,2021
1.0200,2654,2705,1895,2088,2021
1.0225,2653,2705,1898,2088,2021
1.0250,2653,2708,1901,2089,2021
1.0275,2653,2711,1901,2089,2022
1.0300,2654,2713,1900,2088,2022
1.0325,2654,2717,1900,2089,2021
1.0350,2654,2719,1902,2089,2022
1.0375,2654,2720,1905,2090,2022
1.0400,2653,2721,1906,2090,2021
1.0425,2654,2722,1910,2090,2023
1.0450,2654,2722,1911,2090,2023
1.0475,2654,2726,1911,2091,2025
1.0500,2654,2725,1912,2091,2025
1.0525,2654,2728,1910,2090,2026
1.0550,2653,2731,1910,2091,2026
1.0575,2654,2732,1913,2091,2027
1.0600,2654,2734,1917,2091,2027
1.0625,2654,2735,1920,2091,2027
1.0650,2654,2737,1921,2091,2028
1.0675,2654,2739,1921,2091,2028
1.0700,2654,2740,1921,2091,2028
1.0725,2654,2741,1921,2090,2032
1.0750,2654,2743,1923,2090,2037
1.0775,2654,2745,1923,2090,2039
1.0800,2654,2747,1924,2091,2042
1.0825,2654,2747,1927,2091,2044
1.0850,2653,2750,1929,2090,2046
1.0875,2654,2751,1930,2091,2048
1.0900,2654,2753,1930,2090,2050
1.0925,2653,2755,1929,2090,2051
1.0950,2654,2756,1929,2090,2052
1.0975,2654,2758,1929,2089,2053
1.1000,2654,2759,1930,2090,2055
1.1025,2654,2761,1930,2089,2055
1.1050,2654,2763,1930,2089,2057
1.1075,2654,2764,1930,2089,2057
1.1100,2654,2765,1930,2089,2059
1.1125,2654,2767,1931,2089,2058
1.1150,2653,2769,1929,2088,2058
1.1175,2654,2769,1928,2088,2059
1.1200,2653,2773,1927,2088,2059
1.1225,2654,2773,1926,2088,2053
1.1250,2653,2776,1925,2089,2049
1.1275,2654,2777,1924,2089,2046
1.1300,2654,2782,1926,2089,2042
1.1325,2654,2783,1926,2089,2037
1.1350,2653,2783,1928,2089,2033
1.1375,2654,2785,1928,2090,2029
1.1400,2654,2785,1925,2090,2025
1.1425,2654,2786,1924,2090,2023
1.1450,2654,2787,1923,2091,2021
1.1475,2654,2789,1926,2091,2021
1.1500,2654,2791,1930,2091,2021
1.1525,2654,2792,1931,2091,2021
1.1550,2654,2793,1934,2091,2021
1.1575,2654,2794,1936,2092,2022
1.1600,2654,2796,1936,2093,2022
1.1625,2654,2798,1937,2094,2023
1.1650,2654,2799,1938,2092,2022
1.1675,2653,2801,1941,2093,2022
1.1700,2654,2802,1946,2093,2022
1.1725,2654,2804,1951,2093,2022
1.1750,2654,2806,1952,2094,2022
1.1775,2654,2807,1952,2094,2022
1.1800,2653,2807,1953,2093,2024
1.1825,2654,2809,1954,2093,2031
1.1850,2653,2809,1956,2092,2035
1.1875,2654,2810,1959,2092,2039
1.1900,2654,2811,1960,2092,2043
1.1925,2653,2813,1962,2092,2049
1.1950,2654,2814,1964,2092,2051
1.1975,2654,2815,1965,2091,2055
1.2000,2654,2816,1967,2092,2059
1.2025,2654,2817,1967,2091,2062
1.2050,2654,2819,1967,2091,2065
1.2075,2653,2821,1967,2091,2067
1.2100,2654,2821,1967,2089,2073
1.2125,2653,2824,1967,2090,2078
1.2150,2654,2823,1967,2090,2079
1.2175,2654,2824,1968,2088,2078
1.2200,2654,2825,1967,2088,2077
1.2225,2654,2826,1968,2088,2078
1.2250,2654,2828,1967,2088,2076
1.2275,2654,2829,1964,2088,2074
1.2300,2654,2830,1962,2087,2069
1.2325,2654,2831,1959,2087,2069
1.2350,2654,2832,1959,2086,2067
1.2375,2654,2833,1961,2087,2067
1.2400,2654,2834,1961,2087,2066
1.2425,2654,2835,1960,2087,2059
1.2450,2654,2838,1959,2087,2053
1.2475,2654,2837,1957,2087,2048
1.2500,2654,2840,1957,2086,2045
1.2525,2654,2843,1955,2088,2039
1.2550,2653,2845,1955,2088,2034
1.2575,2654,2846,1956,2088,2031
1.2600,2654,2847,1957,2088,2029
1.2625,2654,2847,1959,2089,2027
1.2650,2654,2848,1958,2088,2024
1.2675,2654,2849,1960,2089,2023
1.2700,2654,2849,1962,2089,2022
1.2725,2654,2850,1962,2090,2021
1.2750,2653,2851,1965,2090,2020
1.2775,2654,2852,1966,2090,2018
1.2800,2654,2852,1969,2090,2018
1.2825,2654,2853,1971,2090,2018
1.2850,2654,2855,1974,2090,2018
1.2875,2654,2856,1977,2091,2017
1.2900,2654,2856,1978,2090,2017
1.2925,2654,2858,1979,2091,2017
1.2950,2654,2858,1981,2090,2018
1.2975,2654,2860,1983,2090,2020
1.3000,2654,2860,1989,2090,2027
1.3025,2654,2861,1992,2089,2033
1.3050,2654,2863,1995,2089,2044
1.3075,2654,2862,1996,2090,2052
1.3100,2654,2864,1999,2089,2059
1.3125,2654,2865,2000,2088,2067
1.3150,2653,2864,2002,2087,2077
1.3175,2654,2866,2005,2087,2080
1.3200,2654,2865,2006,2086,2084
1.3225,2654,2866,2007,2087,2088
1.3250,2654,2867,2008,2086,2090
1.3275,2654,2867,2005,2086,2093
1.3300,2653,2869,2002,2084,2093
1.3325,2654,2869,2001,2083,2093
1.3350,2653,2870,2001,2083,2091
1.3375,2654,2871,2002,2083,2090
1.3400,2653,2871,2001,2082,2089
1.3425,2654,2872,2000,2082,2088
1.3450,2653,2873,1998,2081,2088
1.3475,2654,2872,1996,2081,2083
1.3500,2654,2872,1994,2081,2080
1.3525,2654,2874,1989,2081,2078
1.3550,2653,2875,1987,2081,2074
1.3575,2654,2875,1986,2081,2067
1.3600,2654,2876,1984,2081,2058
1.3625,2654,2877,1985,2081,2050
1.3650,2654,2877,1984,2081,2045
1.3675,2654,2878,1983,2081,2040
1.3700,2653,2879,1982,2081,2036
1.3725,2654,2881,1980,2082,2032
1.3750,2653,2881,1980,2081,2029
1.3775,2654,2881,1981,2082,2025
1.3800,2654,2884,1981,2082,2023
1.3825,2654,2884,1982,2082,2022
1.3850,2654,2884,1984,2083,2021
1.3875,2653,2887,1986,2083,2020
1.3900,2654,2886,1986,2084,2020
1.3925,2653,2887,1988,2083,2019
1.3950,2654,2887,1989,2083,2021
1.3975,2653,2888,1991,2084,2022
1.4000,2653,2890,1994,2084,2023
1.4025,2654,2890,1993,2084,2023
1.4050,2653,2891,1996,2084,2023
1.4075,2654,2893,1998,2084,2024
1.4100,2654,2892,2000,2083,2024
1.4125,2654,2893,2004,2084,2023
1.4150,2654,2894,2006,2085,2025
1.4175,2654,2895,2010,2085,2030
1.4200,2654,2895,2014,2084,2035
1.4225,2654,2896,2015,2084,2039
1.4250,2654,2897,2016,2084,2043
1.4275,2654,2897,2016,2083,2048
1.4300,2654,2897,2016,2083,2051
1.4325,2654,2898,2017,2083,2055
1.4350,2654,2898,2019,2083,2060
1.4375,2654,2899,2023,2083,2064
1.4400,2654,2900,2022,2082,2067
1.4425,2654,2899,2023,2082,2071
1.4450,2654,2899,2022,2082,2073
1.4475,2654,2900,2021,2081,2076
1.4500,2654,2900,2023,2081,2077
1.4525,2654,2902,2022,2080,2078
1.4550,2654,2902,2023,2081,2079
1.4575,2654,2902,2023,2080,2079
1.4600,2654,2905,2023,2080,2077
1.4625,2654,2904,2023,2080,2074
1.4650,2654,2905,2019,2080,2074
1.4675,2654,2905,2018,2080,2071
1.4700,2654,2905,2017,2080,2070
1.4725,2654,2906,2018,2080,2069
1.4750,2654,2907,2019,2080,2069
1.4775,2654,2908,2018,2079,2068
1.4800,2654,2909,2017,2079,2067
1.4825,2654,2908,2016,2080,2068
1.4850,2654,2910,2016,2080,2067
1.4875,2654,2910,2014,2079,2067
1.4900,2654,2911,2012,2080,2067
1.4925,2653,2911,2009,2079,2067
1.4950,2654,2911,2006,2079,2066
1.4975,2653,2911,2006,2079,2059
1.5000,2654,2912,2006,2080,2054
1.5025,2654,2912,2004,2080,2046
1.5050,2654,2912,2004,2080,2038
1.5075,2653,2912,2004,2080,2030
1.5100,2654,2912,2004,2080,2025
1.5125,2654,2912,2005,2080,2020
1.5150,2654,2913,2004,2080,2017
1.5175,2654,2913,2003,2080,2016
1.5200,2653,2915,2006,2081,2015
1.5225,2653,2915,2009,2081,2016
1.5250,2654,2915,2012,2082,2016
1.5275,2653,2915,2014,2081,2016
1.5300,2654,2916,2015,2081,2016
1.5325,2654,2916,2016,2082,2015
1.5350,2654,2916,2018,2082,2016
1.5375,2654,2917,2021,2082,2016
1.5400,2654,2918,2021,2082,2016
1.5425,2654,2919,2023,2083,2016
1.5450,2654,2919,2028,2082,2016
1.5475,2654,2918,2030,2082,2016
1.5500,2653,2919,2034,2083,2018
1.5525,2654,2920,2035,2082,2026
1.5550,2653,2920,2037,2082,2033
1.5575,2654,2921,2039,2082,2043
1.5600,2654,2920,2040,2081,2050
1.5625,2654,2919,2043,2082,2056
1.5650,2654,2920,2043,2082,2062
1.5675,2654,2920,2044,2080,2067
1.5700,2654,2920,2045,2081,2076
1.5725,2653,2921,2046,2081,2078
1.5750,2654,2920,2048,2081,2080
1.5775,2653,2921,2048,2080,2080
1.5800,2654,2920,2048,2080,2081
1.5825,2654,2921,2047,2080,2080
1.5850,2654,2921,2047,2080,2081
1.5875,2654,2922,2047,2079,2080
1.5900,2654,2921,2045,2080,2080
1.5925,2654,2922,2045,2079,2079
1.5950,2653,2921,2044,2079,2079
1.5975,2654,2922,2044,2079,2080
1.6000,2654,2921,2044,2079,2076
1.6025,2653,2921,2043,2078,2072
1.6050,2654,2922,2043,2078,2069
1.6075,2654,2922,2042,2078,2067
1.6100,2654,2922,2042,2077,2066
1.6125,2654,2923,2043,2077,2066
1.6150,2653,2922,2042,2075,2063
1.6175,2654,2923,2042,2077,2062
1.6200,2654,2922,2042,2076,2061
1.6225,2654,2921,2041,2076,2060
1.6250,2654,2923,2043,2076,2059
1.6275,2654,2923,2042,2076,2058
1.6300,2654,2923,2040,2075,2058
1.6325,2654,2924,2040,2075,2058
1.6350,2654,2923,2040,2074,2057
1.6375,2654,2923,2041,2075,2058
1.6400,2654,2923,2040,2074,2057
1.6425,2654,2923,2041,2076,2056
1.6450,2654,2924,2041,2075,2054
1.6475,2654,2924,2042,2074,2053
1.6500,2654,2924,2043,2073,2053
1.6525,2654,2924,2042,2074,2052
1.6550,2653,2924,2041,2074,2052
1.6575,2654,2924,2041,2073,2051
1.6600,2654,2924,2042,2074,2052
1.6625,2654,2925,2044,2072,2051
1.6650,2654,2924,2044,2073,2051
1.6675,2654,2924,2044,2074,2051
1.6700,2654,2925,2045,2074,2051
1.6725,2654,2925,2045,2074,2051
1.6750,2653,2925,2045,2073,2050
1.6775,2654,2925,2045,2074,2050
1.6800,2654,2925,2046,2074,2050
1.6825,2653,2925,2047,2074,2051
1.6850,2654,2925,2047,2073,2050
1.6875,2654,2925,2049,2074,2050
1.6900,2654,2925,2048,2072,2049
1.6925,2654,2925,2048,2073,2049
1.6950,2654,2925,2049,2072,2048
1.6975,2654,2926,2049,2072,2049
1.7000,2653,2926,2049,2074,2049
1.7025,2654,2926,2050,2071,2048
1.7050,2654,2925,2050,2072,2048
1.7075,2654,2925,2051,2072,2048
1.7100,2654,2925,2050,2072,2047
1.7125,2653,2925,2053,2072,2048
1.7150,2653,2925,2051,2072,2048
1.7175,2653,2926,2051,2072,2049
