Inverted Pendulum (Datalogger K)

Sampling interval = 2.5mS
Logging time (s) = 5
Zoomlevel = 10

Inverted state of displayed channels:
CD False
CP False
CV False
PP False
PV False
_____________________________________________

Time,CD,CP,CV,PP,PV
0.1425,2637,2039,2050,2036,2062
0.1450,2637,2039,2050,2037,2062
0.1475,2637,2038,2050,2036,2062
0.1500,2638,2037,2052,2036,2061
0.1525,2638,2039,2050,2035,2061
0.1550,2637,2038,2050,2036,2062
0.1575,2638,2038,2050,2035,2060
0.1600,2638,2038,2050,2035,2058
0.1625,2638,2039,2051,2036,2058
0.1650,2638,2038,2050,2035,2057
0.1675,2638,2039,2050,2035,2057
0.1700,2638,2040,2050,2035,2056
0.1725,2638,2039,2050,2035,2055
0.1750,2638,2039,2051,2035,2056
0.1775,2638,2038,2050,2034,2055
0.1800,2637,2039,2050,2035,2055
0.1825,2637,2040,2050,2035,2055
0.1850,2638,2039,2050,2035,2054
0.1875,2638,2039,2051,2035,2051
0.1900,2638,2038,2050,2035,2048
0.1925,2638,2039,2050,2036,2045
0.1950,2637,2039,2050,2035,2043
0.1975,2638,2039,2051,2036,2042
0.2000,2638,2039,2052,2036,2040
0.2025,2638,2038,2050,2036,2040
0.2050,2638,2037,2050,2035,2039
0.2075,2638,2038,2050,2035,2038
0.2100,2638,2038,2050,2036,2036
0.2125,2638,2039,2052,2035,2036
0.2150,2637,2038,2050,2036,2034
0.2175,2638,2040,2050,2036,2033
0.2200,2637,2039,2050,2037,2032
0.2225,2638,2039,2049,2037,2031
0.2250,2637,2039,2052,2038,2030
0.2275,2638,2039,2049,2037,2029
0.2300,2638,2039,2050,2038,2029
0.2325,2638,2039,2050,2037,2029
0.2350,2638,2039,2049,2038,2028
0.2375,2638,2038,2052,2038,2027
0.2400,2638,2039,2050,2038,2027
0.2425,2637,2040,2050,2039,2026
0.2450,2637,2039,2050,2039,2025
0.2475,2637,2038,2050,2038,2025
0.2500,2638,2039,2051,2039,2025
0.2525,2638,2038,2051,2039,2024
0.2550,2638,2039,2050,2039,2025
0.2575,2638,2038,2050,2039,2025
0.2600,2637,2040,2050,2040,2025
0.2625,2637,2038,2052,2041,2026
0.2650,2637,2038,2050,2040,2026
0.2675,2638,2039,2050,2040,2027
0.2700,2637,2039,2050,2041,2027
0.2725,2638,2039,2050,2041,2026
0.2750,2637,2039,2051,2042,2026
0.2775,2637,2040,2050,2041,2027
0.2800,2638,2038,2050,2041,2026
0.2825,2638,2038,2050,2041,2028
0.2850,2637,2039,2050,2041,2028
0.2875,2638,2039,2051,2041,2028
0.2900,2638,2040,2050,2042,2028
0.2925,2638,2039,2050,2042,2029
0.2950,2637,2039,2050,2041,2029
0.2975,2637,2039,2050,2042,2030
0.3000,2638,2039,2051,2042,2029
0.3025,2637,2039,2049,2043,2028
0.3050,2638,2040,2050,2043,2029
0.3075,2638,2039,2050,2043,2028
0.3100,2638,2038,2050,2043,2028
0.3125,2638,2039,2052,2043,2029
0.3150,2637,2038,2050,2043,2029
0.3175,2637,2038,2050,2044,2029
0.3200,2637,2039,2050,2044,2029
0.3225,2637,2038,2050,2044,2029
0.3250,2638,2039,2052,2044,2029
0.3275,2637,2038,2050,2045,2028
0.3300,2638,2039,2051,2045,2028
0.3325,2637,2038,2051,2045,2028
0.3350,2637,2038,2050,2045,2027
0.3375,2638,2038,2051,2046,2027
0.3400,2638,2038,2050,2045,2027
0.3425,2637,2039,2050,2045,2027
0.3450,2638,2038,2050,2046,2027
0.3475,2637,2038,2050,2046,2026
0.3500,2638,2039,2052,2047,2025
0.3525,2637,2038,2050,2046,2024
0.3550,2637,2038,2050,2047,2024
0.3575,2638,2040,2050,2047,2024
0.3600,2638,2039,2050,2047,2025
0.3625,2637,2038,2052,2047,2024
0.3650,2638,2039,2050,2048,2024
0.3675,2638,2038,2050,2048,2025
0.3700,2637,2039,2050,2048,2025
0.3725,2638,2039,2050,2048,2024
0.3750,2638,2039,2051,2048,2023
0.3775,2638,2039,2050,2049,2023
0.3800,2637,2039,2049,2049,2023
0.3825,2638,2039,2050,2049,2023
0.3850,2638,2039,2050,2050,2022
0.3875,2638,2039,2051,2050,2022
0.3900,2638,2040,2050,2050,2021
0.3925,2638,2038,2050,2050,2019
0.3950,2638,2038,2049,2051,2020
0.3975,2638,2039,2050,2050,2021
0.4000,2638,2038,2051,2050,2021
0.4025,2638,2038,2050,2051,2021
0.4050,2638,2038,2050,2051,2020
0.4075,2638,2039,2050,2051,2019
0.4100,2638,2039,2050,2051,2020
0.4125,2638,2038,2052,2051,2020
0.4150,2638,2038,2050,2052,2020
0.4175,2638,2038,2050,2053,2020
0.4200,2638,2039,2050,2052,2020
0.4225,2637,2039,2050,2053,2020
0.4250,2638,2039,2051,2054,2020
0.4275,2637,2039,2051,2053,2021
0.4300,2637,2038,2050,2053,2020
0.4325,2638,2039,2050,2054,2020
0.4350,2638,2039,2049,2055,2022
0.4375,2637,2039,2051,2054,2022
0.4400,2638,2039,2050,2055,2022
0.4425,2638,2038,2050,2054,2022
0.4450,2638,2039,2050,2056,2023
0.4475,2637,2039,2050,2055,2023
0.4500,2638,2039,2051,2057,2023
0.4525,2638,2039,2050,2055,2023
0.4550,2637,2039,2050,2056,2024
0.4575,2638,2039,2050,2057,2023
0.4600,2638,2039,2050,2056,2024
0.4625,2637,2038,2052,2057,2024
0.4650,2638,2038,2050,2057,2023
0.4675,2638,2039,2050,2057,2023
0.4700,2638,2039,2050,2058,2022
0.4725,2638,2039,2050,2058,2023
0.4750,2637,2039,2052,2057,2023
0.4775,2637,2039,2050,2058,2023
0.4800,2638,2040,2050,2058,2024
0.4825,2638,2038,2050,2059,2024
0.4850,2638,2038,2050,2059,2024
0.4875,2637,2039,2052,2059,2024
0.4900,2637,2038,2050,2059,2024
0.4925,2638,2038,2050,2059,2025
0.4950,2637,2038,2050,2059,2025
0.4975,2637,2039,2049,2060,2025
0.5000,2637,2039,2051,2060,2024
0.5025,2637,2039,2050,2060,2025
0.5050,2638,2039,2050,2060,2026
0.5075,2638,2040,2050,2061,2028
0.5100,2638,2038,2050,2061,2028
0.5125,2638,2039,2051,2060,2028
0.5150,2637,2039,2050,2061,2028
0.5175,2637,2040,2050,2061,2028
0.5200,2638,2039,2050,2062,2028
0.5225,2638,2039,2050,2061,2029
0.5250,2638,2039,2051,2061,2030
0.5275,2637,2039,2050,2062,2030
0.5300,2638,2040,2050,2062,2032
0.5325,2637,2039,2050,2061,2032
0.5350,2638,2039,2050,2062,2032
0.5375,2638,2039,2052,2062,2032
0.5400,2638,2039,2050,2062,2032
0.5425,2637,2038,2050,2062,2033
0.5450,2637,2039,2050,2062,2033
0.5475,2637,2038,2050,2062,2033
0.5500,2638,2040,2052,2062,2033
0.5525,2638,2038,2050,2062,2033
0.5550,2637,2038,2050,2062,2033
0.5575,2638,2038,2050,2062,2033
0.5600,2638,2039,2050,2062,2034
0.5625,2637,2038,2051,2062,2034
0.5650,2638,2038,2050,2063,2033
0.5675,2637,2039,2050,2063,2033
0.5700,2638,2039,2050,2062,2034
0.5725,2638,2040,2050,2062,2034
0.5750,2638,2039,2051,2063,2034
0.5775,2637,2039,2050,2063,2034
0.5800,2638,2039,2050,2063,2034
0.5825,2638,2040,2050,2062,2036
0.5850,2638,2039,2050,2062,2038
0.5875,2638,2038,2052,2062,2040
0.5900,2638,2039,2050,2062,2041
0.5925,2638,2039,2050,2061,2044
0.5950,2637,2038,2050,2062,2044
0.5975,2637,2039,2050,2062,2044
0.6000,2638,2039,2051,2062,2045
0.6025,2638,2039,2049,2062,2045
0.6050,2638,2039,2050,2061,2046
0.6075,2637,2039,2050,2061,2047
0.6100,2637,2039,2050,2061,2047
0.6125,2638,2038,2052,2061,2047
0.6150,2638,2039,2050,2062,2047
0.6175,2638,2037,2050,2061,2047
0.6200,2638,2039,2050,2062,2046
0.6225,2638,2038,2051,2061,2047
0.6250,2638,2038,2051,2061,2046
0.6275,2638,2039,2050,2061,2048
0.6300,2638,2039,2051,2060,2048
0.6325,2638,2039,2050,2060,2048
0.6350,2638,2038,2050,2060,2048
0.6375,2638,2039,2052,2061,2048
0.6400,2637,2039,2051,2061,2049
0.6425,2637,2039,2050,2061,2048
0.6450,2638,2039,2050,2060,2048
0.6475,2638,2039,2050,2061,2048
0.6500,2637,2039,2051,2061,2048
0.6525,2637,2039,2050,2060,2048
0.6550,2638,2039,2050,2060,2048
0.6575,2638,2039,2050,2061,2048
0.6600,2638,2040,2050,2061,2048
0.6625,2638,2038,2051,2060,2049
0.6650,2637,2039,2050,2060,2048
0.6675,2638,2039,2050,2060,2049
0.6700,2638,2038,2050,2061,2049
0.6725,2637,2039,2050,2060,2049
0.6750,2638,2039,2052,2060,2048
0.6775,2637,2039,2050,2060,2049
0.6800,2638,2040,2050,2060,2049
0.6825,2637,2039,2050,2061,2048
0.6850,2638,2040,2050,2060,2048
0.6875,2637,2038,2052,2060,2048
0.6900,2638,2038,2049,2060,2048
0.6925,2637,2040,2050,2060,2048
0.6950,2637,2039,2050,2060,2048
0.6975,2638,2038,2050,2060,2047
0.7000,2638,2039,2051,2059,2047
0.7025,2638,2038,2050,2059,2047
0.7050,2638,2039,2050,2060,2047
0.7075,2638,2039,2050,2059,2047
0.7100,2638,2039,2050,2060,2047
0.7125,2638,2039,2052,2060,2047
0.7150,2638,2039,2050,2059,2046
0.7175,2638,2038,2050,2060,2046
0.7200,2638,2039,2050,2059,2047
0.7225,2638,2038,2049,2059,2047
0.7250,2638,2040,2051,2060,2047
0.7275,2638,2039,2050,2059,2047
0.7300,2638,2040,2050,2059,2047
0.7325,2637,2039,2050,2059,2047
0.7350,2637,2038,2050,2059,2047
0.7375,2637,2038,2052,2059,2047
0.7400,2638,2039,2050,2059,2046
0.7425,2638,2039,2050,2059,2047
0.7450,2638,2038,2050,2059,2046
0.7475,2638,2039,2050,2059,2045
0.7500,2638,2039,2051,2060,2043
0.7525,2637,2038,2050,2060,2042
0.7550,2638,2038,2050,2061,2041
0.7575,2638,2038,2050,2060,2042
0.7600,2637,2039,2050,2059,2041
0.7625,2638,2039,2051,2060,2041
0.7650,2637,2038,2050,2060,2041
0.7675,2637,2039,2050,2060,2039
0.7700,2638,2040,2050,2060,2038
0.7725,2638,2040,2051,2061,2037
0.7750,2638,2039,2052,2061,2036
0.7775,2638,2039,2050,2060,2036
0.7800,2638,2039,2050,2061,2034
0.7825,2638,2039,2050,2061,2032
0.7850,2638,2038,2050,2061,2031
0.7875,2638,2039,2056,2062,2031
0.7900,2638,2039,2079,2062,2030
0.7925,2638,2039,2090,2062,2029
0.7950,2638,2038,2091,2062,2046
0.7975,2638,2037,2098,2061,2082
0.8000,2637,2037,2120,2061,2114
0.8025,2637,2037,2145,2059,2144
0.8050,2637,2035,2161,2058,2177
0.8075,2638,2034,2171,2055,2214
0.8100,2638,2033,2179,2053,2249
0.8125,2637,2031,2199,2050,2280
0.8150,2638,2030,2214,2048,2304
0.8175,2638,2028,2227,2044,2333
0.8200,2638,2026,2234,2041,2356
0.8225,2637,2024,2237,2036,2377
0.8250,2637,2022,2242,2033,2400
0.8275,2638,2020,2244,2028,2413
0.8300,2638,2018,2248,2023,2426
0.8325,2638,2017,2252,2018,2433
0.8350,2638,2016,2255,2016,2438
0.8375,2638,2015,2259,2012,2441
0.8400,2638,2010,2256,2005,2445
0.8425,2638,2006,2252,2000,2449
0.8450,2638,2003,2246,1994,2451
0.8475,2638,2000,2239,1989,2457
0.8500,2638,1998,2236,1984,2455
0.8525,2637,1996,2232,1979,2453
0.8550,2637,1993,2228,1975,2450
0.8575,2638,1991,2224,1970,2443
0.8600,2637,1988,2222,1965,2435
0.8625,2637,1986,2218,1961,2430
0.8650,2637,1983,2212,1956,2419
0.8675,2638,1982,2208,1952,2408
0.8700,2637,1980,2198,1951,2400
0.8725,2637,1978,2189,1946,2388
0.8750,2638,1977,2182,1940,2379
0.8775,2637,1975,2174,1935,2369
0.8800,2638,1973,2163,1931,2358
0.8825,2638,1972,2153,1928,2348
0.8850,2638,1972,2145,1925,2337
0.8875,2638,1970,2138,1922,2324
0.8900,2638,1968,2126,1920,2311
0.8925,2637,1967,2118,1917,2296
0.8950,2638,1966,2111,1913,2284
0.8975,2637,1966,2105,1909,2272
0.9000,2638,1963,2100,1907,2254
0.9025,2638,1963,2091,1904,2239
0.9050,2638,1963,2083,1902,2229
0.9075,2638,1963,2079,1900,2217
0.9100,2637,1961,2071,1899,2193
0.9125,2637,1961,2059,1897,2181
0.9150,2638,1961,2050,1895,2177
0.9175,2638,1961,2044,1894,2173
0.9200,2637,1961,2039,1892,2166
0.9225,2638,1961,2033,1891,2162
0.9250,2638,1961,2028,1890,2156
0.9275,2638,1962,2022,1889,2152
0.9300,2638,1962,2017,1888,2147
0.9325,2637,1961,2013,1888,2145
0.9350,2638,1962,2004,1887,2144
0.9375,2638,1963,1997,1887,2141
0.9400,2637,1963,1991,1886,2134
0.9425,2638,1964,1983,1885,2129
0.9450,2637,1964,1978,1884,2124
0.9475,2637,1965,1973,1882,2120
0.9500,2638,1966,1969,1882,2118
0.9525,2637,1967,1961,1879,2111
0.9550,2637,1969,1956,1879,2107
0.9575,2637,1970,1952,1877,2102
0.9600,2637,1970,1949,1876,2096
0.9625,2638,1972,1938,1877,2090
0.9650,2638,1973,1928,1876,2086
0.9675,2638,1975,1921,1875,2082
0.9700,2637,1976,1912,1874,2081
0.9725,2637,1978,1903,1875,2067
0.9750,2638,1978,1896,1875,2057
0.9775,2637,1981,1889,1875,2049
0.9800,2638,1982,1886,1875,2041
0.9825,2638,1985,1881,1876,2031
0.9850,2638,1987,1874,1877,2017
0.9875,2638,1990,1869,1878,2006
0.9900,2637,1991,1861,1877,1994
0.9925,2637,1994,1853,1880,1986
0.9950,2637,1995,1846,1881,1978
0.9975,2638,1998,1838,1883,1974
1.0000,2637,2000,1832,1885,1968
1.0025,2638,2004,1825,1885,1964
1.0050,2638,2008,1820,1886,1961
1.0075,2638,2012,1811,1887,1956
1.0100,2638,2015,1807,1888,1953
1.0125,2638,2016,1804,1889,1950
1.0150,2637,2018,1800,1888,1942
1.0175,2638,2021,1797,1890,1935
1.0200,2637,2024,1791,1890,1932
1.0225,2637,2026,1787,1892,1929
1.0250,2638,2030,1784,1893,1924
1.0275,2638,2034,1777,1895,1922
1.0300,2637,2036,1773,1896,1920
1.0325,2638,2040,1767,1897,1920
1.0350,2638,2043,1762,1899,1919
1.0375,2638,2047,1760,1900,1916
1.0400,2638,2050,1755,1902,1914
1.0425,2638,2053,1749,1904,1910
1.0450,2637,2058,1745,1905,1906
1.0475,2637,2061,1742,1907,1902
1.0500,2637,2065,1740,1909,1900
1.0525,2638,2071,1737,1910,1895
1.0550,2637,2075,1733,1912,1893
1.0575,2638,2080,1726,1915,1891
1.0600,2637,2081,1720,1917,1889
1.0625,2638,2084,1714,1919,1888
1.0650,2638,2088,1708,1920,1888
1.0675,2638,2092,1705,1922,1887
1.0700,2638,2097,1703,1923,1880
1.0725,2638,2101,1702,1925,1873
1.0750,2638,2105,1702,1927,1869
1.0775,2638,2109,1698,1929,1866
1.0800,2637,2113,1696,1931,1864
1.0825,2637,2118,1694,1934,1860
1.0850,2638,2123,1687,1936,1858
1.0875,2638,2128,1682,1938,1857
1.0900,2638,2131,1675,1941,1854
1.0925,2638,2139,1671,1944,1856
1.0950,2638,2144,1668,1949,1854
1.0975,2638,2146,1666,1951,1854
1.1000,2637,2150,1666,1952,1852
1.1025,2637,2155,1665,1953,1849
1.1050,2637,2159,1664,1954,1848
1.1075,2638,2165,1662,1957,1846
1.1100,2637,2169,1661,1958,1845
1.1125,2638,2175,1658,1962,1842
1.1150,2637,2179,1654,1964,1841
1.1175,2638,2183,1652,1966,1841
1.1200,2638,2188,1648,1969,1841
1.1225,2638,2193,1644,1971,1841
1.1250,2638,2199,1642,1974,1842
1.1275,2637,2206,1639,1975,1842
1.1300,2638,2208,1637,1978,1842
1.1325,2638,2213,1636,1980,1841
1.1350,2637,2218,1638,1983,1839
1.1375,2638,2223,1639,1986,1838
1.1400,2638,2228,1639,1987,1835
1.1425,2638,2232,1639,1991,1832
1.1450,2638,2237,1638,1993,1832
1.1475,2638,2243,1636,1995,1833
1.1500,2637,2249,1633,1997,1835
1.1525,2638,2253,1629,2001,1837
1.1550,2638,2258,1625,2003,1839
1.1575,2638,2267,1624,2006,1840
1.1600,2638,2272,1626,2010,1840
1.1625,2638,2274,1630,2015,1839
1.1650,2638,2279,1631,2016,1837
1.1675,2638,2285,1631,2016,1835
1.1700,2637,2290,1632,2018,1837
1.1725,2637,2296,1628,2021,1837
1.1750,2638,2300,1624,2023,1839
1.1775,2637,2305,1619,2025,1843
1.1800,2637,2312,1618,2027,1843
1.1825,2638,2315,1619,2030,1846
1.1850,2638,2321,1619,2032,1846
1.1875,2637,2327,1624,2036,1845
1.1900,2637,2335,1626,2038,1843
1.1925,2638,2338,1625,2040,1843
1.1950,2637,2343,1626,2042,1844
1.1975,2638,2348,1623,2044,1845
1.2000,2638,2355,1625,2047,1846
1.2025,2638,2358,1625,2049,1847
1.2050,2638,2364,1627,2050,1848
1.2075,2637,2368,1628,2053,1849
1.2100,2637,2374,1628,2055,1849
1.2125,2638,2380,1628,2058,1852
1.2150,2637,2385,1626,2059,1854
1.2175,2638,2392,1627,2062,1856
1.2200,2637,2399,1630,2064,1856
1.2225,2637,2401,1632,2066,1856
1.2250,2637,2406,1634,2069,1857
1.2275,2638,2412,1636,2073,1856
1.2300,2638,2417,1636,2077,1859
1.2325,2638,2422,1635,2079,1862
1.2350,2638,2428,1634,2080,1866
1.2375,2638,2433,1633,2081,1868
1.2400,2638,2437,1633,2082,1872
1.2425,2638,2441,1635,2084,1872
1.2450,2638,2448,1639,2086,1874
1.2475,2637,2452,1642,2087,1872
1.2500,2638,2461,1644,2089,1874
1.2525,2637,2464,1645,2091,1873
1.2550,2638,2467,1647,2094,1877
1.2575,2638,2472,1646,2096,1878
1.2600,2638,2478,1647,2097,1883
1.2625,2637,2482,1649,2100,1886
1.2650,2638,2487,1651,2102,1887
1.2675,2638,2492,1653,2103,1888
1.2700,2637,2497,1655,2105,1888
1.2725,2638,2502,1656,2106,1890
1.2750,2638,2507,1657,2109,1890
1.2775,2637,2512,1657,2110,1892
1.2800,2637,2517,1660,2112,1893
1.2825,2638,2525,1663,2113,1895
1.2850,2638,2528,1666,2116,1894
1.2875,2638,2533,1672,2118,1895
1.2900,2637,2537,1672,2119,1897
1.2925,2638,2541,1671,2121,1898
1.2950,2637,2545,1672,2123,1902
1.2975,2638,2550,1673,2124,1902
1.3000,2638,2555,1675,2125,1905
1.3025,2638,2560,1677,2128,1907
1.3050,2638,2563,1679,2129,1907
1.3075,2638,2568,1681,2131,1909
1.3100,2637,2573,1685,2133,1910
1.3125,2637,2578,1690,2136,1913
1.3150,2637,2584,1693,2138,1915
1.3175,2638,2589,1696,2141,1914
1.3200,2638,2592,1697,2143,1916
1.3225,2638,2595,1699,2143,1918
1.3250,2637,2600,1703,2144,1919
1.3275,2638,2605,1703,2144,1920
1.3300,2638,2608,1704,2145,1922
1.3325,2637,2613,1706,2146,1925
1.3350,2638,2617,1708,2148,1928
1.3375,2638,2622,1713,2149,1931
1.3400,2638,2625,1716,2151,1931
1.3425,2638,2629,1721,2151,1933
1.3450,2638,2634,1724,2153,1935
1.3475,2638,2639,1726,2154,1934
1.3500,2637,2643,1728,2155,1938
1.3525,2638,2647,1729,2156,1942
1.3550,2637,2653,1733,2157,1948
1.3575,2637,2656,1736,2159,1950
1.3600,2638,2658,1741,2160,1952
1.3625,2637,2663,1746,2161,1952
1.3650,2638,2666,1748,2162,1954
1.3675,2637,2670,1752,2163,1954
1.3700,2637,2674,1755,2164,1958
1.3725,2638,2678,1758,2165,1960
1.3750,2638,2682,1761,2168,1963
1.3775,2638,2686,1762,2167,1964
1.3800,2638,2688,1766,2168,1965
1.3825,2638,2692,1769,2170,1967
1.3850,2638,2696,1772,2171,1969
1.3875,2638,2699,1773,2172,1970
1.3900,2637,2702,1774,2173,1972
1.3925,2637,2706,1776,2173,1974
1.3950,2638,2710,1779,2174,1978
1.3975,2637,2716,1784,2176,1980
1.4000,2637,2720,1789,2175,1980
1.4025,2637,2721,1796,2176,1981
1.4050,2637,2723,1800,2176,1980
1.4075,2638,2727,1802,2176,1981
1.4100,2637,2729,1803,2178,1984
1.4125,2637,2732,1804,2178,1987
1.4150,2638,2735,1808,2179,1990
1.4175,2637,2739,1811,2179,1993
1.4200,2638,2742,1819,2179,1996
1.4225,2637,2744,1824,2180,1997
1.4250,2638,2747,1827,2181,2000
1.4275,2638,2749,1829,2181,1999
1.4300,2637,2752,1831,2181,2001
1.4325,2637,2756,1834,2182,2004
1.4350,2638,2759,1837,2182,2010
1.4375,2637,2761,1844,2183,2013
1.4400,2638,2763,1848,2182,2015
1.4425,2638,2766,1852,2183,2016
1.4450,2637,2769,1856,2183,2017
1.4475,2637,2771,1859,2183,2018
1.4500,2638,2775,1862,2184,2020
1.4525,2637,2781,1863,2183,2031
1.4550,2638,2782,1866,2183,2040
1.4575,2638,2783,1872,2184,2047
1.4600,2638,2785,1880,2183,2052
1.4625,2638,2786,1886,2183,2057
1.4650,2638,2788,1888,2183,2060
1.4675,2638,2790,1888,2183,2063
1.4700,2638,2792,1889,2183,2062
1.4725,2637,2795,1891,2182,2061
1.4750,2637,2797,1896,2182,2059
1.4775,2637,2799,1899,2183,2058
1.4800,2637,2801,1903,2183,2056
1.4825,2637,2802,1906,2183,2057
1.4850,2638,2805,1910,2182,2057
1.4875,2637,2806,1912,2182,2058
1.4900,2637,2808,1916,2182,2059
1.4925,2638,2810,1919,2181,2062
1.4950,2638,2811,1921,2182,2064
1.4975,2637,2812,1925,2182,2065
1.5000,2638,2813,1930,2180,2067
1.5025,2638,2815,1932,2180,2069
1.5050,2638,2818,1935,2180,2073
1.5075,2638,2820,1936,2179,2077
1.5100,2637,2821,1939,2178,2078
1.5125,2637,2823,1945,2179,2080
1.5150,2637,2825,1949,2178,2082
1.5175,2637,2826,1952,2178,2084
1.5200,2638,2826,1954,2177,2085
1.5225,2638,2829,1958,2177,2086
1.5250,2638,2830,1962,2176,2087
1.5275,2638,2831,1963,2176,2087
1.5300,2637,2832,1965,2176,2090
1.5325,2638,2832,1967,2176,2092
1.5350,2638,2835,1970,2175,2094
1.5375,2637,2835,1975,2175,2096
1.5400,2638,2836,1976,2174,2097
1.5425,2638,2838,1980,2174,2098
1.5450,2638,2839,1984,2173,2101
1.5475,2638,2842,1986,2172,2101
1.5500,2637,2843,1989,2171,2103
1.5525,2637,2845,1990,2170,2104
1.5550,2638,2846,1993,2168,2105
1.5575,2637,2847,1996,2169,2108
1.5600,2638,2846,1999,2167,2108
1.5625,2638,2847,2004,2165,2109
1.5650,2638,2847,2006,2165,2109
1.5675,2637,2848,2009,2164,2112
1.5700,2638,2848,2011,2163,2114
1.5725,2638,2848,2014,2162,2115
1.5750,2638,2849,2016,2162,2117
1.5775,2637,2849,2017,2160,2118
1.5800,2638,2849,2021,2159,2119
1.5825,2638,2849,2024,2159,2120
1.5850,2638,2849,2025,2158,2121
1.5875,2638,2849,2027,2157,2123
1.5900,2638,2849,2028,2155,2124
1.5925,2638,2850,2031,2155,2126
1.5950,2638,2850,2033,2154,2126
1.5975,2638,2851,2036,2153,2128
1.6000,2638,2850,2040,2152,2129
1.6025,2638,2850,2040,2150,2130
1.6050,2638,2851,2041,2150,2130
1.6075,2638,2851,2043,2149,2133
1.6100,2637,2851,2043,2148,2133
1.6125,2637,2852,2044,2148,2132
1.6150,2638,2851,2045,2145,2136
1.6175,2637,2851,2045,2144,2136
1.6200,2638,2852,2048,2144,2135
1.6225,2638,2851,2050,2144,2132
1.6250,2638,2851,2054,2144,2133
1.6275,2637,2852,2052,2143,2130
1.6300,2638,2853,2052,2142,2127
1.6325,2637,2853,2053,2142,2125
1.6350,2638,2852,2052,2139,2121
1.6375,2637,2851,2054,2140,2120
1.6400,2638,2852,2052,2136,2115
1.6425,2638,2851,2052,2136,2111
1.6450,2638,2853,2053,2135,2108
1.6475,2638,2852,2052,2133,2105
1.6500,2637,2851,2054,2133,2101
1.6525,2638,2851,2052,2132,2098
1.6550,2637,2852,2052,2131,2095
1.6575,2637,2851,2052,2131,2094
1.6600,2637,2852,2052,2130,2090
1.6625,2638,2851,2052,2131,2087
1.6650,2637,2851,2051,2129,2084
1.6675,2638,2852,2052,2129,2081
1.6700,2637,2851,2053,2128,2080
1.6725,2638,2852,2052,2128,2080
1.6750,2637,2851,2054,2128,2079
1.6775,2638,2851,2054,2127,2078
1.6800,2637,2852,2054,2127,2073
1.6825,2638,2852,2055,2126,2069
1.6850,2638,2851,2055,2127,2067
1.6875,2638,2852,2056,2127,2065
1.6900,2638,2851,2055,2126,2064
1.6925,2638,2851,2057,2126,2063
1.6950,2638,2851,2056,2127,2063
1.6975,2638,2851,2056,2126,2062
1.7000,2638,2851,2057,2126,2062
1.7025,2638,2850,2057,2126,2062
1.7050,2638,2850,2058,2126,2062
1.7075,2638,2850,2059,2125,2061
1.7100,2637,2850,2059,2126,2062
1.7125,2638,2850,2060,2126,2061
1.7150,2637,2850,2060,2126,2061
1.7175,2637,2850,2061,2126,2058
